Matricule,Type_Contrat,Service,Type_Absence,Date_Debut,Date_Fin,Duree_Jours,Valide,Commentaire_RH
1d35b98de7d8,cdi,Épargne & Placements,RTT,04/24/2026,04/24/2026,1,N,RAS
1d35b98de7d8,CDI,Épargne & Placements,Congé Payé,29-11-2025,2025-12-08,120,1,A régulariser
1d35b98de7d8,CDI,Épargne & Placements,FORMATION,28.03.2024,2024-03-30,3,OUI,A régulariser
1d35b98de7d8,CDI,Épargne & Placements,CP,30.03.2025,06/04/2025,8,Y,URGENT
1d35b98de7d8,cdi,Épargne & Placements,Congé Payé,10.08.2024,16/08/24,7,N,
1d35b98de7d8,cdi,Épargne & Placements,FORMATION,24/02/24,2024-02-26,3,N,RAS
1d35b98de7d8,CDI,Épargne & Placements,Congé Payé,05-05-2024,13/05/24,9,1,Validé manager
1d35b98de7d8,CDI,Épargne & Placements,RTT,09.11.2025,09-11-2025,1,1,Certificat fourni
1d35b98de7d8,cdi,Épargne & Placements,RTT,18-06-2024,18/06/2024,1,Y,Certificat fourni
1d35b98de7d8,cdi,Épargne & Placements,rtt,13/07/24,13-07-2024,1,OUI,Validé manager
1d35b98de7d8,CDI,Épargne & Placements,FORMATION,07/24/2024,07/26/2024,3,0,Certificat fourni
1d35b98de7d8,CDI,Épargne & Placements,Maladie,24/05/25,2025-05-28,5,1,
1d35b98de7d8,CDI,Épargne & Placements,rtt,2025-03-11,11-03-2025,1,OUI,A régulariser
1d35b98de7d8,cdi,Épargne & Placements,Congé Payé,14/11/2024,19.11.2024,-1,1,
1d35b98de7d8,cdi,Épargne & Placements,FORMATION,20/11/24,19/11/2024,3,O,
1d35b98de7d8,CDI,Épargne & Placements,CP,28-12-2025,03/01/2026,7,O,Validé manager
1d35b98de7d8,CDI,Épargne & Placements,RTT,24/05/25,24/05/25,-1,0,
1d35b98de7d8,CDI,Épargne & Placements,CP,07.03.2025,14/03/2025,8,1,RAS
1d35b98de7d8,cdi,Épargne & Placements,MALADIE,15/02/24,17-02-2024,3,0,RAS
1d35b98de7d8,CDI,Épargne & Placements,Maladie,01.01.2025,02/01/2025,2,0,Certificat fourni
1d35b98de7d8,CDI,Épargne & Placements,CONGE_PAYE,31-05-2025,07.06.2025,8,O,Certificat fourni
1d35b98de7d8,cdi,Épargne & Placements,MALADIE,2025-07-14,2025-07-18,5,Y,En attente validation
1d35b98de7d8,cdi,Épargne & Placements,rtt,29-03-2024,29.03.2024,1,O,En attente validation
1d35b98de7d8,CDI,Épargne & Placements,MALADIE,28/02/2026,02/03/2026,3,O,En attente validation
aabe73103df3,cdi,Conformité KYC,Maladie,2025-09-28,28-09-2025,1,N,
aabe73103df3,CDI,Conformité KYC,CP,11/01/2025,01/16/2025,6,0,URGENT
aabe73103df3,CDI,Conformité KYC,Congé Payé,30.12.2024,08-01-2025,10,1,RAS
aabe73103df3,cdi,Conformité KYC,Formation CFA,26/02/2026,28.02.2026,3,0,
aabe73103df3,cdi,Conformité KYC,MALADIE,26-08-2024,08/27/2024,2,0,Certificat fourni
aabe73103df3,CDI,Conformité KYC,rtt,27-09-2025,2025-09-27,1,N,
aabe73103df3,CDI,Conformité KYC,FORMATION,11.02.2026,2026-02-13,3,O,RAS
aabe73103df3,cdi,Conformité KYC,RTT,29/05/24,2024-05-29,1,Y,
aabe73103df3,cdi,Conformité KYC,rtt,16.05.2025,16/05/2025,1,O,Certificat fourni
aabe73103df3,cdi,Conformité KYC,CONGE_PAYE,04/25/2025,04/05/2025,10,O,En attente validation
aabe73103df3,CDI,Conformité KYC,rtt,27-07-2024,07/27/2024,1,0,RAS
aabe73103df3,CDI,Conformité KYC,CONGE_PAYE,2024-08-21,30.08.2024,10,1,RAS
aabe73103df3,CDI,Conformité KYC,MALADIE,2026-02-22,22.02.2026,-1,1,En attente validation
aabe73103df3,cdi,Conformité KYC,RTT,25/07/2024,07/25/2024,1,0,Validé manager
aabe73103df3,cdi,Conformité KYC,Congé Payé,15.09.2024,23-09-2024,9,O,
aabe73103df3,cdi,Conformité KYC,CONGE_PAYE,06-01-2026,15/01/2026,10,N,RAS
aabe73103df3,CDI,Conformité KYC,Formation,09/29/2025,01-10-2025,3,1,A régulariser
aabe73103df3,CDI,Conformité KYC,CONGE_PAYE,02/11/2024,2024-11-10,9,N,A régulariser
aabe73103df3,CDI,Conformité KYC,MALADIE,14.04.2026,04/14/2026,1,0,URGENT
aabe73103df3,CDI,Conformité KYC,Maladie,07.04.2026,07-04-2026,1,N,Validé manager
aabe73103df3,CDI,Conformité KYC,Congé Payé,07/21/2024,29/07/24,9,NON,RAS
aabe73103df3,CDI,Conformité KYC,MALADIE,08/04/2025,12.04.2025,5,Y,
aabe73103df3,cdi,Conformité KYC,MALADIE,2025-10-05,08/10/2025,-1,NON,RAS
aabe73103df3,cdi,Conformité KYC,CONGE_PAYE,19-02-2026,02/24/2026,6,1,URGENT
aabe73103df3,CDI,Conformité KYC,rtt,23/12/2024,12/23/2024,1,O,RAS
aabe73103df3,cdi,Conformité KYC,rtt,28-05-2026,2026-05-28,1,N,URGENT
aabe73103df3,cdi,Conformité KYC,RTT,04.12.2025,04/12/2025,1,O,RAS
aabe73103df3,CDI,,Absent,27/10/24,27/10/24,1,NON,A régulariser
aabe73103df3,CDI,Conformité KYC,RTT,18/06/25,18.06.2025,1,N,
356d59359603,CDI,,CONGE_PAYE,12-05-2025,2025-05-18,7,1,
356d59359603,cdi,Recouvrement,FORMATION,12/28/2024,12/31/2024,4,OUI,
356d59359603,CDI,,Congé Payé,2026-01-12,19/01/2026,8,1,URGENT
356d59359603,CDI,Recouvrement,Formation,24.04.2024,04/26/2024,3,N,En attente validation
356d59359603,cdi,Recouvrement,Maladie,06/18/2024,2024-06-19,2,0,
356d59359603,CDI,Recouvrement,RTT,26-09-2024,26/09/24,1,0,
356d59359603,CDI,,rtt,11-12-2025,2025-12-11,1,O,
356d59359603,CDI,Recouvrement,MALADIE,28/01/2024,2024-02-01,5,0,
356d59359603,CDI,Recouvrement,RTT,26/05/24,05/26/2024,1,Y,
356d59359603,CDI,Recouvrement,Formation,12/25/2024,29/12/24,5,0,En attente validation
356d59359603,CDI,Recouvrement,MALADIE,14.11.2025,18-11-2025,5,Y,Certificat fourni
356d59359603,CDI,Recouvrement,CP,04-05-2024,05/13/2024,10,0,
356d59359603,CDI,Recouvrement,rtt,11-09-2025,11.09.2025,1,OUI,Validé manager
356d59359603,cdi,Recouvrement,Maladie,05.06.2026,08-06-2026,4,N,A régulariser
356d59359603,CDI,Recouvrement,Maladie,17/12/24,2024-12-19,3,1,Validé manager
356d59359603,CDI,Recouvrement,MALADIE,18-10-2025,10/18/2025,1,Y,Certificat fourni
356d59359603,CDI,Recouvrement,CONGE_PAYE,31/08/24,06/09/2024,7,O,
356d59359603,CDI,Recouvrement,Formation CFA,2025-07-20,23-07-2025,4,O,URGENT
356d59359603,CDI,Recouvrement,Congé Payé,05/06/2024,09.06.2024,5,1,RAS
356d59359603,cdi,Recouvrement,Absent,19/07/25,19/07/25,1,N,Certificat fourni
356d59359603,cdi,Recouvrement,Maladie,12-04-2024,07.04.2024,5,O,En attente validation
356d59359603,CDI,Recouvrement,Congé Payé,02-12-2025,09/12/2025,8,N,RAS
f6b04c5461df,cdi,Recouvrement,Maladie,10-02-2026,11/02/2026,2,0,
f6b04c5461df,cdi,Recouvrement,CP,05/19/2024,2024-05-26,8,Y,
f6b04c5461df,CDI,Recouvrement,Absent,16/04/24,16/04/24,1,N,Certificat fourni
f6b04c5461df,CDI,Recouvrement,CP,07-03-2026,11.03.2026,5,O,
f6b04c5461df,cdi,Recouvrement,Congé Payé,07-09-2024,14/09/2024,8,N,
f6b04c5461df,cdi,Recouvrement,Formation CFA,03/25/2024,03/27/2024,3,1,Certificat fourni
f6b04c5461df,cdi,Recouvrement,RTT,26-03-2025,2025-03-26,1,0,
f6b04c5461df,CDI,Recouvrement,Congé Payé,16.10.2025,20/10/25,5,OUI,RAS
f6b04c5461df,CDI,Recouvrement,Absent,10.04.2026,10/04/2026,1,1,Validé manager
f6b04c5461df,cdi,Recouvrement,rtt,2024-01-11,11/01/2024,1,NON,
f6b04c5461df,cdi,Recouvrement,Maladie,27-04-2024,04/29/2024,3,OUI,
f6b04c5461df,cdi,,Absent,11.02.2025,11/02/2025,1,OUI,
f6b04c5461df,CDI,Recouvrement,rtt,24/03/24,24/03/2024,1,N,A régulariser
f6b04c5461df,cdi,Recouvrement,RTT,2024-02-25,25/02/2024,1,NON,Certificat fourni
f6b04c5461df,cdi,Recouvrement,MALADIE,09.07.2025,11/07/2025,3,N,
f6b04c5461df,cdi,Recouvrement,CP,29.01.2025,06-02-2025,9,N,
f6b04c5461df,cdi,Recouvrement,rtt,26/04/24,26-04-2024,1,1,RAS
f6b04c5461df,CDI,Recouvrement,CP,04/17/2025,23/04/2025,7,1,
f6b04c5461df,cdi,Recouvrement,MALADIE,30/11/2024,04.12.2024,120,NON,En attente validation
f6b04c5461df,cdi,Recouvrement,Maladie,11-02-2026,13/02/2026,3,0,Certificat fourni
f6b04c5461df,CDI,Recouvrement,Absent,2026-02-27,27-02-2026,1,O,Certificat fourni
f6b04c5461df,CDI,Recouvrement,rtt,04/28/2024,04/28/2024,1,0,A régulariser
f6b04c5461df,cdi,Recouvrement,FORMATION,25/12/2024,26/12/24,2,O,RAS
f6b04c5461df,cdi,Recouvrement,Formation CFA,26/05/2026,29/05/2026,4,N,
f6b04c5461df,cdi,Recouvrement,RTT,2024-12-14,14.12.2024,1,1,A régulariser
f6b04c5461df,cdi,Recouvrement,RTT,02/19/2025,19/02/25,1,OUI,A régulariser
f6b04c5461df,cdi,Recouvrement,rtt,05.02.2024,05/02/2024,1,O,RAS
24e708becf23,CDI,Épargne & Placements,CP,08.07.2025,14.07.2025,7,NON,Certificat fourni
24e708becf23,CDI,Épargne & Placements,RTT,27.03.2024,27/03/2024,1,NON,URGENT
24e708becf23,cdi,Épargne & Placements,CONGE_PAYE,2025-03-16,25.03.2025,10,N,RAS
24e708becf23,CDI,Épargne & Placements,MALADIE,14.04.2025,17.04.2025,4,OUI,URGENT
24e708becf23,cdi,Épargne & Placements,rtt,27-02-2025,2025-02-27,1,O,En attente validation
24e708becf23,CDI,Épargne & Placements,Formation CFA,02/03/2026,2026-03-05,4,0,URGENT
24e708becf23,CDI,Épargne & Placements,FORMATION,2025-09-24,28-09-2025,5,OUI,URGENT
24e708becf23,CDI,,RTT,24/09/24,09/24/2024,1,NON,URGENT
24e708becf23,CDI,Épargne & Placements,rtt,28/09/24,2024-09-28,1,1,URGENT
24e708becf23,cdi,Épargne & Placements,CP,09/10/2024,17/10/2024,9,OUI,
24e708becf23,cdi,Épargne & Placements,CP,02/01/2026,2026-01-07,6,OUI,
24e708becf23,CDI,Épargne & Placements,RTT,28.04.2025,28.04.2025,1,OUI,Certificat fourni
24e708becf23,cdi,Épargne & Placements,rtt,29/05/24,29/05/2024,1,0,Certificat fourni
24e708becf23,CDI,Épargne & Placements,MALADIE,11-07-2024,12/07/2024,2,OUI,
24e708becf23,cdi,Épargne & Placements,CONGE_PAYE,04/19/2025,23/04/25,5,Y,En attente validation
24e708becf23,CDI,Épargne & Placements,rtt,05/17/2026,17.05.2026,1,O,Certificat fourni
24e708becf23,CDI,Épargne & Placements,CONGE_PAYE,2026-02-02,07-02-2026,6,1,Validé manager
24e708becf23,CDI,Épargne & Placements,Formation CFA,11/05/2024,05/14/2024,4,N,RAS
24e708becf23,cdi,Épargne & Placements,Congé Payé,24/05/2026,02-06-2026,10,Y,
24e708becf23,CDI,,Maladie,22-06-2025,2025-06-25,4,Y,Certificat fourni
24e708becf23,cdi,Épargne & Placements,MALADIE,04/02/2026,2026-02-05,2,O,
24e708becf23,cdi,Épargne & Placements,CP,05-07-2025,13-07-2025,9,0,RAS
24e708becf23,CDI,Épargne & Placements,Formation,01/27/2024,30/01/24,4,Y,
3a22b132e0ad,CDI,Épargne & Placements,Absent,08-03-2024,2024-03-08,1,O,Validé manager
3a22b132e0ad,CDI,,RTT,27/12/2025,27/12/25,1,0,Certificat fourni
3a22b132e0ad,CDI,Épargne & Placements,CP,17/09/25,24-09-2025,8,OUI,Certificat fourni
3a22b132e0ad,cdi,Épargne & Placements,CP,19/06/2025,06/27/2025,9,N,RAS
3a22b132e0ad,CDI,Épargne & Placements,Maladie,11/29/2025,30.11.2025,2,O,A régulariser
3a22b132e0ad,cdi,Épargne & Placements,rtt,06/27/2025,27.06.2025,1,O,URGENT
3a22b132e0ad,cdi,Épargne & Placements,CP,08/31/2025,09-09-2025,10,OUI,URGENT
3a22b132e0ad,cdi,Épargne & Placements,Formation,23-03-2026,03/27/2026,95,O,A régulariser
3a22b132e0ad,CDI,Épargne & Placements,Formation,28/09/2025,09/29/2025,2,N,
3a22b132e0ad,cdi,Épargne & Placements,Formation CFA,2024-06-24,25.06.2024,2,1,RAS
3a22b132e0ad,CDI,Épargne & Placements,rtt,25/07/2025,25-07-2025,1,OUI,A régulariser
3a22b132e0ad,CDI,Épargne & Placements,Maladie,12/18/2024,18/12/2024,1,0,URGENT
3a22b132e0ad,cdi,Épargne & Placements,rtt,27/03/24,03/27/2024,1,NON,
3a22b132e0ad,CDI,Épargne & Placements,rtt,28-04-2025,28/04/25,1,OUI,RAS
3a22b132e0ad,CDI,,Formation,10/03/2026,11/03/2026,2,O,RAS
3a22b132e0ad,cdi,Épargne & Placements,Congé Payé,2025-03-18,23/03/25,6,Y,Certificat fourni
3a22b132e0ad,cdi,Épargne & Placements,FORMATION,25.11.2025,29/11/2025,5,Y,Certificat fourni
3a22b132e0ad,cdi,Épargne & Placements,CP,01/06/2025,2025-06-10,10,OUI,URGENT
3a22b132e0ad,cdi,Épargne & Placements,Absent,25-07-2025,25/07/2025,1,O,
3a22b132e0ad,CDI,Épargne & Placements,CP,27/09/25,01/10/2025,5,1,
3a22b132e0ad,cdi,Épargne & Placements,Maladie,02-05-2025,2025-05-05,4,OUI,
3a22b132e0ad,CDI,,rtt,16-10-2024,10/16/2024,1,OUI,RAS
3a22b132e0ad,CDI,Épargne & Placements,rtt,2025-12-05,05/12/2025,1,O,RAS
3a22b132e0ad,CDI,Épargne & Placements,Maladie,2026-04-12,14-04-2026,3,Y,Certificat fourni
3a22b132e0ad,cdi,Épargne & Placements,MALADIE,21.03.2026,22-03-2026,2,Y,
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,rtt,27/06/2024,2024-06-27,1,1,
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,CONGE_PAYE,24/05/25,2025-06-01,9,OUI,
a6dcd3ad6422,Prestataire,Épargne & Placements,CP,16-09-2024,23-09-2024,8,0,
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,CP,2025-01-06,15-01-2025,10,Y,En attente validation
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,CP,2024-05-19,24.05.2024,6,N,
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,Maladie,05.01.2025,2025-01-07,3,1,URGENT
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,MALADIE,18/01/2026,18-01-2026,1,0,RAS
a6dcd3ad6422,Prestataire,Épargne & Placements,CP,28-03-2026,06-04-2026,10,1,URGENT
a6dcd3ad6422,Prestataire,Épargne & Placements,Absent,23.09.2024,23-09-2024,1,NON,RAS
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,MALADIE,20-02-2026,22/02/2026,3,NON,A régulariser
a6dcd3ad6422,Prestataire,Épargne & Placements,FORMATION,28/08/2024,30/08/24,3,O,A régulariser
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,MALADIE,15/12/25,12/18/2025,4,NON,RAS
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,rtt,2024-07-28,07/28/2024,1,0,
a6dcd3ad6422,Prestataire,Épargne & Placements,RTT,01/01/2025,01/01/2025,1,O,Certificat fourni
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,FORMATION,2024-10-17,20.10.2024,4,O,Validé manager
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,Maladie,12/24/2024,28.12.2024,5,Y,En attente validation
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,Maladie,08/12/2025,10/12/2025,3,Y,URGENT
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,Formation,02-09-2024,2024-09-05,4,Y,RAS
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,rtt,12/24/2025,24/12/25,1,N,Certificat fourni
a6dcd3ad6422,Prestataire,,FORMATION,07/25/2025,26/07/2025,2,Y,Validé manager
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,RTT,27/12/2025,27/12/25,1,1,RAS
a6dcd3ad6422,PRESTATAIRE,Épargne & Placements,MALADIE,02-03-2026,04-03-2026,3,O,URGENT
3bc605833b8a,cdi,Recouvrement,CP,24.05.2026,05/29/2026,6,0,
3bc605833b8a,CDI,Recouvrement,CONGE_PAYE,12/09/2025,16-09-2025,5,N,
3bc605833b8a,cdi,Recouvrement,CP,31/07/2024,07-08-2024,8,N,RAS
3bc605833b8a,cdi,Recouvrement,RTT,2024-10-20,20/10/24,1,1,
3bc605833b8a,cdi,Recouvrement,RTT,09.05.2025,2025-05-09,1,O,
3bc605833b8a,cdi,Recouvrement,MALADIE,08.04.2025,12/04/2025,5,1,
3bc605833b8a,CDI,Recouvrement,Congé Payé,15-09-2025,2025-09-20,6,OUI,URGENT
3bc605833b8a,cdi,Recouvrement,CONGE_PAYE,31-05-2024,08/06/2024,9,O,URGENT
3bc605833b8a,cdi,Recouvrement,CONGE_PAYE,29/05/2026,02.06.2026,5,1,URGENT
3bc605833b8a,CDI,Recouvrement,Maladie,26/05/2025,29/05/25,4,O,Certificat fourni
3bc605833b8a,cdi,Recouvrement,Formation,24/05/25,05/26/2025,3,0,URGENT
3bc605833b8a,CDI,Recouvrement,Absent,2024-07-06,06/07/2024,1,O,RAS
3bc605833b8a,cdi,Recouvrement,RTT,29/12/24,2024-12-29,1,O,A régulariser
3bc605833b8a,CDI,Recouvrement,CP,10/22/2025,30.10.2025,9,NON,En attente validation
3bc605833b8a,CDI,Recouvrement,MALADIE,01/06/2026,01.06.2026,1,0,
3bc605833b8a,CDI,Recouvrement,MALADIE,23-05-2024,24/05/24,2,N,Validé manager
3bc605833b8a,CDI,Recouvrement,rtt,2024-11-25,25/11/24,1,Y,RAS
3bc605833b8a,cdi,Recouvrement,CP,23/10/2025,10/30/2025,8,OUI,A régulariser
3bc605833b8a,CDI,Recouvrement,CONGE_PAYE,26-12-2024,2025-01-02,8,0,
3bc605833b8a,cdi,Recouvrement,Maladie,26.10.2024,27/10/24,2,1,Validé manager
3bc605833b8a,CDI,Recouvrement,Formation,15/09/2025,17-09-2025,3,NON,RAS
3bc605833b8a,CDI,Recouvrement,MALADIE,05/19/2025,19/05/2025,1,1,URGENT
3bc605833b8a,CDI,Recouvrement,MALADIE,10/24/2025,25.10.2025,2,0,
3bc605833b8a,cdi,Recouvrement,CONGE_PAYE,21/07/24,28.07.2024,8,0,
af78002e59b5,Prestataire,Recouvrement,Maladie,06/06/2025,03-06-2025,3,OUI,RAS
af78002e59b5,PRESTATAIRE,Recouvrement,CONGE_PAYE,2026-02-06,12/02/2026,7,Y,URGENT
af78002e59b5,Prestataire,Recouvrement,FORMATION,2024-02-07,11.02.2024,5,OUI,RAS
af78002e59b5,PRESTATAIRE,Recouvrement,Maladie,05/18/2026,2026-05-18,1,O,En attente validation
af78002e59b5,Prestataire,Recouvrement,rtt,08.11.2024,2024-11-08,1,N,Validé manager
af78002e59b5,Prestataire,Recouvrement,Formation CFA,2026-03-08,2026-03-09,2,OUI,En attente validation
af78002e59b5,Prestataire,Recouvrement,CP,23/02/26,01.03.2026,7,0,RAS
af78002e59b5,Prestataire,Recouvrement,rtt,28.03.2024,28/03/2024,1,OUI,En attente validation
af78002e59b5,Prestataire,Recouvrement,rtt,30-01-2026,30/01/2026,1,0,Validé manager
af78002e59b5,PRESTATAIRE,Recouvrement,RTT,08/24/2024,08/24/2024,1,0,URGENT
af78002e59b5,PRESTATAIRE,Recouvrement,Congé Payé,2025-08-06,12-08-2025,7,0,URGENT
af78002e59b5,PRESTATAIRE,Recouvrement,Congé Payé,11-01-2026,01/16/2026,6,0,
af78002e59b5,Prestataire,Recouvrement,CP,18-05-2024,25/05/2024,8,O,
af78002e59b5,PRESTATAIRE,Recouvrement,CP,2025-08-27,31/08/25,5,N,Certificat fourni
af78002e59b5,Prestataire,Recouvrement,rtt,27-01-2026,01/27/2026,1,0,URGENT
af78002e59b5,Prestataire,Recouvrement,FORMATION,20/09/25,09/23/2025,4,NON,Certificat fourni
af78002e59b5,PRESTATAIRE,Recouvrement,Congé Payé,22/07/2025,07/29/2025,8,0,
af78002e59b5,Prestataire,Recouvrement,CONGE_PAYE,19/12/2024,27.12.2024,9,Y,RAS
af78002e59b5,PRESTATAIRE,Recouvrement,rtt,11-06-2024,11-06-2024,1,0,RAS
af78002e59b5,Prestataire,Recouvrement,Maladie,21.08.2024,22/08/2024,2,O,
af78002e59b5,Prestataire,Recouvrement,MALADIE,16-02-2025,18-02-2025,3,NON,
af78002e59b5,PRESTATAIRE,Recouvrement,Formation,12.04.2024,16.04.2024,5,1,A régulariser
af78002e59b5,PRESTATAIRE,Recouvrement,Maladie,06/26/2024,06/28/2024,3,Y,Validé manager
af78002e59b5,PRESTATAIRE,Recouvrement,CONGE_PAYE,05/10/2024,09-10-2024,5,1,Certificat fourni
af78002e59b5,Prestataire,Recouvrement,CP,24-05-2026,28/05/26,5,1,Validé manager
af78002e59b5,Prestataire,Recouvrement,MALADIE,24.04.2024,28-04-2024,5,0,A régulariser
af78002e59b5,Prestataire,Recouvrement,CP,10/25/2024,10/30/2024,6,O,
af78002e59b5,Prestataire,Recouvrement,Formation CFA,24/08/24,28/08/24,5,Y,
073896489b66,cdi,Conformité KYC,FORMATION,27/12/2024,29.12.2024,3,N,URGENT
073896489b66,cdi,Conformité KYC,Formation,2025-01-24,28/01/2025,5,Y,URGENT
073896489b66,cdi,Conformité KYC,Formation,22-02-2026,26.02.2026,5,NON,URGENT
073896489b66,CDI,Conformité KYC,RTT,23.10.2024,23/10/24,1,NON,
073896489b66,cdi,Conformité KYC,Congé Payé,21/06/2025,30-06-2025,10,0,
073896489b66,CDI,Conformité KYC,Absent,03/24/2025,2025-03-24,1,NON,Validé manager
073896489b66,cdi,Conformité KYC,Formation,28/12/25,30.12.2025,3,OUI,Validé manager
073896489b66,CDI,Conformité KYC,Formation,06-05-2025,09/05/2025,4,N,
073896489b66,CDI,Conformité KYC,rtt,25/03/2024,25-03-2024,1,NON,Validé manager
073896489b66,cdi,Conformité KYC,Maladie,02-11-2024,03.11.2024,2,NON,Validé manager
073896489b66,cdi,Conformité KYC,rtt,2024-11-26,26-11-2024,1,1,
073896489b66,cdi,Conformité KYC,Congé Payé,03/15/2024,21.03.2024,7,1,URGENT
073896489b66,cdi,Conformité KYC,RTT,12-01-2024,12-01-2024,1,Y,URGENT
073896489b66,cdi,Conformité KYC,Absent,04.11.2024,2024-11-04,1,0,En attente validation
073896489b66,CDI,Conformité KYC,FORMATION,2024-07-13,16/07/2024,4,NON,
073896489b66,cdi,Conformité KYC,rtt,2025-01-31,2025-01-31,1,N,RAS
073896489b66,CDI,Conformité KYC,Formation CFA,12-06-2026,16-06-2026,5,O,Validé manager
073896489b66,CDI,Conformité KYC,Formation,16.03.2026,19.03.2026,4,0,Certificat fourni
073896489b66,cdi,Conformité KYC,Formation CFA,07-07-2025,08/07/2025,2,OUI,URGENT
073896489b66,CDI,Conformité KYC,MALADIE,2024-01-16,17.01.2024,2,0,En attente validation
073896489b66,cdi,Conformité KYC,Formation CFA,2025-03-12,03/13/2025,2,N,
073896489b66,CDI,Conformité KYC,Formation,24/12/25,2025-12-28,5,NON,En attente validation
073896489b66,CDI,Conformité KYC,Absent,01/30/2025,2025-01-30,1,NON,En attente validation
073896489b66,CDI,Conformité KYC,rtt,24-08-2025,24.08.2025,1,N,Certificat fourni
073896489b66,cdi,Conformité KYC,RTT,2026-05-31,2026-05-31,1,1,A régulariser
073896489b66,cdi,Conformité KYC,CONGE_PAYE,2024-01-05,14.01.2024,10,Y,A régulariser
073896489b66,cdi,Conformité KYC,RTT,01/25/2026,25/01/26,1,Y,
073896489b66,CDI,Conformité KYC,Maladie,2025-12-05,2025-12-07,3,O,RAS
bd771913927c,CDD,,CONGE_PAYE,2024-01-04,11-01-2024,8,OUI,
bd771913927c,cdd,Crédit Immobilier,Formation CFA,15-01-2024,16.01.2024,2,OUI,URGENT
bd771913927c,cdd,Crédit Immobilier,rtt,19/02/24,02/19/2024,1,NON,En attente validation
bd771913927c,CDD,Crédit Immobilier,rtt,2024-02-18,02/18/2024,1,1,A régulariser
bd771913927c,CDD,Crédit Immobilier,FORMATION,26.01.2024,29-01-2024,4,1,A régulariser
bd771913927c,cdd,Crédit Immobilier,Formation,24/01/2024,27/01/24,4,Y,URGENT
bd771913927c,cdd,Crédit Immobilier,CONGE_PAYE,21/02/24,02/26/2024,6,O,En attente validation
bd771913927c,CDD,Crédit Immobilier,Congé Payé,20/02/24,27/02/24,8,O,URGENT
bd771913927c,cdd,Crédit Immobilier,Congé Payé,01/19/2024,27/01/2024,9,N,Validé manager
bd771913927c,CDD,Crédit Immobilier,CP,2024-03-05,13/03/24,9,1,Validé manager
bd771913927c,cdd,Crédit Immobilier,CP,07/01/2024,11.01.2024,5,N,
bd771913927c,CDD,Crédit Immobilier,Formation,2024-02-17,02/19/2024,3,N,En attente validation
bd771913927c,CDD,Crédit Immobilier,RTT,2024-01-28,01/28/2024,1,0,Validé manager
bd771913927c,CDD,Crédit Immobilier,Absent,05/02/2024,2024-02-05,1,0,A régulariser
bd771913927c,CDD,Crédit Immobilier,Congé Payé,14-03-2024,22-03-2024,9,1,Validé manager
bd771913927c,cdd,Crédit Immobilier,FORMATION,02/25/2024,26.02.2024,2,O,
bd771913927c,cdd,Crédit Immobilier,CP,08-02-2024,2024-02-06,8,NON,A régulariser
bd771913927c,CDD,Crédit Immobilier,MALADIE,01/22/2024,23/01/24,2,1,
bd771913927c,cdd,Crédit Immobilier,Maladie,05/01/2024,06/01/2024,2,Y,Certificat fourni
bd771913927c,CDD,Crédit Immobilier,RTT,25/01/24,25/01/2024,1,1,URGENT
bd771913927c,CDD,Crédit Immobilier,MALADIE,2024-01-02,2024-01-02,1,NON,
bd771913927c,cdd,Crédit Immobilier,CP,10.02.2024,18.02.2024,95,N,Certificat fourni
bd771913927c,cdd,Crédit Immobilier,rtt,03.01.2024,03.01.2024,1,O,A régulariser
bd771913927c,CDD,Crédit Immobilier,Maladie,2024-02-13,02/16/2024,4,N,Certificat fourni
bd771913927c,cdd,Crédit Immobilier,CP,14.01.2024,2024-01-12,10,Y,En attente validation
bd771913927c,CDD,Crédit Immobilier,CP,03/02/2024,2024-02-10,8,1,En attente validation
bd771913927c,CDD,Crédit Immobilier,Maladie,13/01/24,2024-01-13,1,N,URGENT
bd771913927c,CDD,Crédit Immobilier,MALADIE,13/01/24,15.01.2024,3,1,A régulariser
bd771913927c,CDD,Crédit Immobilier,Congé Payé,2024-03-07,11-03-2024,5,1,
bd771913927c,CDD,Crédit Immobilier,CP,10.03.2024,2024-03-14,5,O,
bd771913927c,cdd,Crédit Immobilier,Absent,04/01/2024,03-01-2024,1,NON,Validé manager
bd771913927c,CDD,Crédit Immobilier,CONGE_PAYE,02/29/2024,07-03-2024,8,N,URGENT
57b73a4ab141,CDI,Conformité KYC,rtt,24-09-2024,24-09-2024,1,N,RAS
57b73a4ab141,CDI,Conformité KYC,Maladie,27/12/25,2025-12-27,1,OUI,Certificat fourni
