date,nb_taches_jour,volume_entrant_jour,etp_disponible,charge_par_etp,alerte_surcharge,temps_moyen_traitement,duree_traitement_mediane,taux_complexes,jour_semaine,mois,trimestre,est_fin_de_mois,est_fin_trimestre,est_lundi,est_vendredi,semaine_du_mois,volume_lag_1j,etp_lag_1j,volume_lag_7j,etp_lag_7j,volume_lag_14j,etp_lag_14j,volume_lag_30j,etp_lag_30j,volume_moy_7j,charge_moy_7j
2025-10-20,1241,4071.0,61.8,65.873786407767,0,53.852036575228595,2.0,1.9935535858178888,0,10,4,0,0,1,0,3,3221.0,57.8,4728.0,57.6,7051.0,58.6,5138.0,61.8,4084.8571428571427,68.00612629783566
2025-10-21,1241,4022.0,62.6,64.24920127795527,0,53.39071729957806,2.0,1.9879129734085415,1,10,4,0,0,0,0,3,4071.0,61.8,3458.0,57.6,3922.0,59.8,6631.0,58.8,4165.428571428572,68.60819473436895
2025-10-22,1241,3295.0,61.6,53.49025974025974,0,54.14035087719298,2.0,2.0112812248186946,2,10,4,0,0,0,0,4,4022.0,62.6,5955.0,61.6,4516.0,60.0,6475.0,61.8,3785.4285714285716,62.43936356553778
2025-10-23,1241,3990.0,63.6,62.73584905660377,0,53.47949790794979,2.0,1.9613215149073329,3,10,4,0,0,0,0,4,3295.0,61.6,3916.0,60.8,3294.0,58.8,5277.0,58.8,3796.0,62.2004998969323
2025-10-24,1241,4573.0,64.6,70.78947368421053,0,55.66218487394958,2.0,2.007252215954875,4,10,4,0,0,0,1,4,3990.0,63.6,3022.0,59.8,3736.0,59.8,5455.0,60.8,4017.5714285714284,65.09397941512579
2025-10-27,1606,5090.0,59.6,85.40268456375838,0,55.022092267706306,2.0,2.031755915317559,0,10,4,1,0,1,0,4,4573.0,64.6,4951.0,59.8,3529.0,57.6,5556.0,60.6,4037.4285714285716,65.46684261845294
2025-10-28,1606,4540.0,59.6,76.1744966442953,0,56.21145087833442,2.0,2.0915317559153177,1,10,4,1,0,0,0,4,5090.0,59.6,3221.0,57.8,4240.0,56.6,6339.0,61.6,4225.857142857143,68.38796448212142
2025-10-29,1606,6724.0,61.6,109.15584415584415,1,55.715210355987054,2.0,2.0660024906600247,2,10,4,1,0,0,0,5,4540.0,59.6,4071.0,61.8,4728.0,57.6,5104.0,58.6,4604.857142857143,74.5711155889896
2025-10-30,1606,5181.0,59.6,86.92953020134227,0,56.06023316062176,2.0,2.0460772104607723,3,10,4,1,0,0,0,5,6724.0,61.6,4022.0,62.6,3458.0,57.6,6840.0,58.6,4770.428571428572,77.81116257804489
2025-10-31,1584,4723.0,58.6,80.59726962457337,0,55.01318391562294,2.0,2.029040404040404,4,10,4,1,0,0,1,5,5181.0,59.6,3295.0,61.6,5955.0,61.6,5764.0,59.6,4974.428571428572,81.68359256151825
2025-11-03,1440,4713.0,62.6,75.28753993610223,0,55.18804034582133,2.0,2.0104166666666665,0,11,4,0,0,1,0,1,4723.0,58.6,3990.0,63.6,3916.0,60.8,5529.0,58.6,5077.714285714285,83.47669125858945
2025-11-04,1440,4545.0,62.6,72.60383386581469,0,52.43948126801153,2.0,1.9895833333333333,1,11,4,0,0,0,0,1,4713.0,62.6,4573.0,64.6,3022.0,59.8,5720.0,59.6,5073.714285714285,83.7358855702472
2025-11-05,1440,4132.0,63.6,64.96855345911949,0,54.64684554024655,2.0,1.9958333333333333,2,11,4,0,0,0,0,1,4545.0,62.6,5090.0,59.6,4951.0,59.8,6186.0,57.6,4936.857142857143,80.81672398387022
2025-11-06,1440,4504.0,61.6,73.11688311688312,0,54.023895727733525,2.0,1.9972222222222222,3,11,4,0,0,0,0,1,4132.0,63.6,4540.0,59.6,3221.0,57.8,8759.0,57.6,4931.714285714285,80.37992205138276
2025-11-07,1440,4211.0,62.6,67.26837060702876,0,55.86862885857861,2.0,2.0215277777777776,4,11,4,0,0,0,1,1,4504.0,61.6,6724.0,61.6,4071.0,61.8,7340.0,56.6,4572.714285714285,74.39599725869483
2025-11-10,1460,5253.0,59.6,88.13758389261744,0,54.62902072909221,2.0,1.9801369863013698,0,11,4,0,0,1,0,2,4211.0,62.6,5181.0,59.6,4022.0,62.6,7128.0,57.6,4583.0,74.56857635744845
2025-11-11,1460,4970.0,57.6,86.28472222222221,0,56.204139900071375,2.0,2.028082191780822,1,11,4,0,0,0,0,2,5253.0,59.6,4723.0,58.6,3295.0,61.6,7051.0,58.6,4618.285714285715,75.38106958568399
2025-11-12,1460,4176.0,57.6,72.5,0,54.789549033643524,2.0,2.01986301369863,2,11,4,0,0,0,0,2,4970.0,57.6,4713.0,62.6,3990.0,63.6,3922.0,59.8,4541.571428571428,74.98284959481224
2025-11-13,1460,3342.0,58.6,57.03071672354949,0,52.8781006378455,2.0,2.0027397260273974,3,11,4,0,0,0,0,2,4176.0,57.6,4545.0,62.6,4573.0,64.6,4516.0,60.0,4369.714285714285,72.75811857448865
2025-11-14,1460,3502.0,60.6,57.788778877887786,0,55.792665726375176,2.0,2.004794520547945,4,11,4,0,0,0,1,2,3342.0,58.6,4132.0,63.6,5090.0,59.6,3294.0,58.8,4279.714285714285,71.73243649145554
2025-11-17,1460,4806.0,62.6,76.77316293929712,0,53.37482014388489,2.0,2.004794520547945,0,11,4,0,0,1,0,3,3502.0,60.6,4504.0,61.6,4540.0,59.6,3736.0,59.8,4322.857142857143,72.25476218037183
2025-11-18,1460,5106.0,62.6,81.56549520766772,0,53.10752688172043,2.0,1.973972602739726,1,11,4,0,0,0,0,3,4806.0,62.6,4211.0,62.6,6724.0,61.6,3529.0,57.6,4450.714285714285,74.29720855189169
2025-11-19,1460,4701.0,63.6,73.91509433962264,0,54.00214132762313,2.0,1.9958904109589042,2,11,4,0,0,0,0,3,5106.0,62.6,5253.0,59.6,5181.0,59.6,4240.0,56.6,4371.857142857143,72.26542433003529
2025-11-20,1460,5113.0,61.6,83.00324675324676,0,54.60301507537689,2.0,2.0184931506849315,3,11,4,0,0,0,0,3,4701.0,63.6,4970.0,57.6,4723.0,58.6,4728.0,57.6,4392.285714285715,71.79664212018164
2025-11-21,1533,4375.0,61.6,71.02272727272727,0,54.014218009478675,2.0,1.9973907371167645,4,11,4,0,0,0,1,3,5113.0,61.6,4176.0,57.6,4713.0,62.6,3458.0,57.6,4420.714285714285,71.58560315914268
2025-11-24,1533,6056.0,57.8,104.77508650519032,1,52.30790006752194,2.0,2.001304631441618,0,11,4,0,0,1,0,4,4375.0,61.6,3342.0,58.6,4545.0,62.6,5955.0,61.6,4808.428571428572,78.4062274136628
2025-11-25,1898,4601.0,56.8,81.00352112676056,0,53.932129173508486,2.0,2.0368809272918864,1,11,4,1,0,0,0,4,6056.0,57.8,3502.0,60.6,4132.0,63.6,3916.0,60.8,4965.428571428572,81.72261916350178
2025-11-26,1898,4335.0,57.8,75.0,0,55.47710976282405,2.0,2.053740779768177,2,11,4,1,0,0,0,4,4601.0,56.8,4806.0,62.6,4504.0,61.6,3022.0,59.8,4898.142857142857,81.46931017217362
2025-11-27,1898,5669.0,58.8,96.41156462585035,0,55.929515418502206,2.0,2.046891464699684,3,11,4,1,0,0,0,4,4335.0,57.8,5106.0,62.6,4211.0,62.6,4951.0,59.8,4978.571428571428,83.59017723191398
2025-11-28,1898,6241.0,60.0,104.01666666666667,1,55.28140427866155,2.0,2.059009483667018,4,11,4,1,0,0,1,4,5669.0,58.8,4701.0,63.6,5253.0,59.6,3221.0,57.8,5198.571428571428,87.89040185006313
2025-12-01,2044,5778.0,61.6,93.7987012987013,0,56.6036308623298,2.0,2.095890410958904,0,12,4,0,1,1,0,1,6241.0,60.0,5113.0,61.6,4970.0,57.6,4071.0,61.8,5293.571428571428,89.43260964227092
2025-12-02,2044,6566.0,61.6,106.5909090909091,1,56.12340642529322,2.0,2.059686888454012,1,12,4,0,1,0,0,1,5778.0,61.6,4375.0,61.6,4176.0,57.6,4022.0,62.6,5606.571428571428,94.51377847343976
2025-12-03,2044,5885.0,61.6,95.53571428571428,0,55.890973630831645,2.0,2.0772994129158513,2,12,4,0,1,0,0,1,6566.0,61.6,6056.0,57.8,3342.0,58.6,3295.0,61.6,5582.142857142857,93.19386815637175
2025-12-04,2044,6356.0,59.6,106.64429530201342,1,56.44602851323829,2.0,2.0768101761252447,3,12,4,0,1,0,0,1,5885.0,61.6,4601.0,56.8,3502.0,60.6,3990.0,63.6,5832.857142857143,96.85683589569359
2025-12-05,2044,5616.0,57.6,97.5,0,57.09285714285714,2.0,2.0577299412915853,4,12,4,0,1,0,1,1,6356.0,59.6,4335.0,57.8,4806.0,62.6,4573.0,64.6,6015.857142857143,100.0711216099793
2025-12-08,2072,5621.0,57.6,97.58680555555556,0,56.32064128256513,2.0,2.083011583011583,0,12,4,0,1,1,0,2,5616.0,57.6,5669.0,58.8,5106.0,62.6,5090.0,59.6,6009.0,100.23901317136576
2025-12-09,2072,5953.0,57.6,103.35069444444444,1,57.49247743229689,2.0,2.082046332046332,1,12,4,0,1,0,0,2,5621.0,57.6,6241.0,60.0,4701.0,63.6,4540.0,59.6,5967.857142857143,100.14387428247687
2025-12-10,2072,6316.0,58.6,107.7815699658703,1,56.26955655206776,2.0,2.0719111969111967,2,12,4,0,1,0,0,2,5953.0,57.6,5778.0,61.6,5113.0,61.6,6724.0,61.6,6044.714285714285,102.1414269492153
2025-12-11,2072,6468.0,59.6,108.52348993288591,1,57.16507777220271,2.0,2.093146718146718,3,12,4,0,1,0,0,2,6316.0,58.6,6566.0,61.6,4375.0,61.6,5181.0,59.6,6030.714285714285,102.41750992664056
2025-12-12,2072,6654.0,57.6,115.52083333333333,1,57.97985901309164,3.0,2.1066602316602316,4,12,4,0,1,0,1,2,6468.0,59.6,5885.0,61.6,6056.0,57.8,4723.0,58.6,6140.571428571428,105.27252693344327
2025-12-15,2072,4692.0,57.6,81.45833333333333,0,56.6404833836858,2.0,2.0834942084942085,0,12,4,0,1,1,0,3,6654.0,57.6,6356.0,59.6,4601.0,56.8,4713.0,62.6,5902.857142857143,101.67453236648898
2025-12-16,2072,5657.0,59.6,94.91610738255034,0,55.75620655412115,2.0,2.0526061776061777,1,12,4,0,1,0,0,3,4692.0,57.6,5616.0,57.6,4335.0,57.8,4545.0,62.6,5908.714285714285,101.30540484971046
2025-12-17,2072,7756.0,63.6,121.9496855345912,1,56.79087261785356,2.0,2.083976833976834,2,12,4,0,1,0,0,3,5657.0,59.6,5621.0,57.6,5669.0,58.8,4132.0,63.6,6213.714285714285,104.78581627528698
2025-12-18,2072,4497.0,63.6,70.70754716981132,0,57.929542023150475,2.5,2.093146718146718,3,12,4,0,1,0,0,3,7756.0,63.6,5953.0,57.6,6241.0,60.0,4504.0,61.6,6005.714285714285,100.12250952176795
2025-12-19,2072,6160.0,65.6,93.90243902439025,0,57.25637181409295,2.0,2.08011583011583,4,12,4,0,1,0,1,3,4497.0,63.6,6316.0,58.6,5778.0,61.6,4211.0,62.6,5983.428571428572,98.13977653012795
2025-12-22,2072,5824.0,65.6,88.78048780487805,0,56.16130653266332,2.0,2.0487451737451736,0,12,4,0,1,1,0,4,6160.0,65.6,6468.0,59.6,6566.0,61.6,5253.0,59.6,5891.428571428572,95.31934765469826
2025-12-23,2072,6686.0,67.6,98.90532544378699,0,58.13927855711423,2.0,2.1042471042471043,1,12,4,0,1,0,0,4,5824.0,65.6,6654.0,57.6,5885.0,61.6,4970.0,57.6,5896.0,92.94570367047736
2025-12-24,2072,4367.0,60.6,72.06270627062706,0,56.90877192982456,2.0,2.0974903474903477,2,12,4,0,1,0,0,4,6686.0,67.6,4692.0,57.6,6356.0,59.6,4176.0,57.6,5849.571428571428,91.60347123294788
2025-12-25,2590,7853.0,61.6,127.48376623376623,1,58.07747892412686,3.0,2.1204633204633203,3,12,4,1,1,0,0,4,4367.0,60.6,5657.0,59.6,5616.0,57.6,3342.0,58.6,6163.285714285715,96.25599392597873
2025-12-26,2590,7243.0,56.6,127.96819787985865,1,56.99919903884662,3.0,2.137837837837838,4,12,4,1,1,0,1,4,7853.0,61.6,7756.0,63.6,5621.0,57.6,3502.0,60.6,6090.0,97.11578140387407
2025-12-29,2590,8349.0,48.8,171.0860655737705,1,58.02724358974359,3.0,2.1305019305019304,0,12,4,1,1,1,0,5,7243.0,56.6,4497.0,63.6,5953.0,57.6,4806.0,62.6,6640.285714285715,111.45556974729682
2025-12-30,2590,7292.0,49.8,146.42570281124497,1,59.07874648453194,3.0,2.1455598455598457,1,12,4,1,1,0,0,5,8349.0,48.8,6160.0,65.6,6316.0,58.6,5106.0,62.6,6802.0,118.95889314541894
2025-12-31,2590,7667.0,53.8,142.50929368029742,1,58.40321285140562,3.0,2.114671814671815,2,12,4,1,1,0,0,5,7292.0,49.8,5824.0,65.6,6468.0,59.6,4701.0,63.6,7065.285714285715,126.6344368419074
2026-01-01,1332,4157.0,54.6,76.13553113553114,0,52.96503496503497,2.0,1.9894894894894894,3,1,1,0,0,0,0,1,7667.0,53.8,6686.0,67.6,6654.0,57.6,5113.0,61.6,6704.0,123.38160908358513
2026-01-02,1332,4421.0,57.6,76.75347222222221,0,54.48162627052385,2.0,2.0067567567567566,4,1,1,0,0,0,1,1,4157.0,54.6,4367.0,60.6,4692.0,57.6,4375.0,61.6,6711.714285714285,124.0517185052416
2026-01-05,1350,3494.0,64.6,54.08668730650155,0,55.31514219830899,2.0,2.0525925925925925,0,1,1,0,0,1,0,1,4421.0,57.6,7853.0,61.6,5657.0,59.6,6056.0,57.8,6089.0,113.56642151563236
2026-01-06,1350,3895.0,62.6,62.22044728434505,0,53.70284834488068,2.0,2.011851851851852,1,1,1,0,0,0,0,1,3494.0,64.6,7243.0,56.6,7756.0,63.6,4601.0,56.8,5610.714285714285,104.17388571627328
2026-01-07,1350,4497.0,61.6,73.00324675324676,0,54.82203389830509,2.0,1.997037037037037,2,1,1,0,0,0,0,1,3895.0,62.6,8349.0,48.8,4497.0,63.6,4335.0,57.8,5060.428571428572,90.16205445619845
2026-01-08,1350,4000.0,61.6,64.93506493506493,0,55.52689010132502,2.0,2.0244444444444443,3,1,1,0,0,0,0,2,4497.0,61.6,7292.0,49.8,6160.0,65.6,5669.0,58.8,4590.142857142857,78.52053475960129
2026-01-09,1350,4480.0,59.6,75.16778523489933,0,56.945862335653516,2.0,2.065185185185185,4,1,1,0,0,0,1,2,4000.0,61.6,7667.0,53.8,5824.0,65.6,6241.0,60.0,4134.857142857143,68.90031926740157
2026-01-12,1332,5076.0,57.6,88.125,0,53.77297721916732,2.0,1.9782282282282282,0,1,1,0,0,1,0,2,4480.0,59.6,4157.0,54.6,6686.0,67.6,5778.0,61.6,4266.142857142857,70.61310053375426
2026-01-13,1332,4697.0,57.6,81.54513888888889,0,54.97274143302181,2.0,2.0045045045045047,1,1,1,0,0,0,0,2,5076.0,57.6,4421.0,57.6,4367.0,60.6,6566.0,61.6,4305.571428571428,71.29762434327807
2026-01-14,1332,4430.0,56.6,78.26855123674912,0,53.713838936669276,2.0,2.024024024024024,2,1,1,0,0,0,0,2,4697.0,57.6,3494.0,64.6,7853.0,61.6,5885.0,61.6,4439.285714285715,74.75217633331343
2026-01-15,1332,5426.0,59.6,91.04026845637584,0,55.06136900078678,2.0,2.018018018018018,3,1,1,0,0,0,0,3,4430.0,56.6,3895.0,62.6,7243.0,56.6,6356.0,59.6,4658.0,78.86929364360356
2026-01-16,1332,4392.0,59.6,73.69127516778524,0,54.6312893081761,2.0,2.0262762762762763,4,1,1,0,0,0,1,3,5426.0,59.6,4497.0,61.6,8349.0,48.8,5616.0,57.6,4643.0,78.96758341710904
2026-01-19,1332,3255.0,61.6,52.840909090909086,0,54.61867704280156,2.0,2.024774774774775,0,1,1,0,0,1,0,3,4392.0,59.6,4000.0,61.6,7292.0,49.8,5621.0,57.6,4536.571428571428,77.23984686794392
2026-01-20,1314,3600.0,58.6,61.43344709897611,0,52.276545166402535,2.0,2.0053272450532726,1,1,1,0,0,0,0,3,3255.0,61.6,4480.0,59.6,7667.0,53.8,5953.0,57.6,4410.857142857143,75.27779856281204
2026-01-21,1314,3371.0,60.6,55.62706270627063,0,53.63320158102767,2.0,1.982496194824962,2,1,1,0,0,0,0,3,3600.0,58.6,5076.0,57.6,4157.0,54.6,6316.0,58.6,4167.285714285715,70.63523609227927
2026-01-22,1314,3607.0,59.6,60.52013422818792,0,52.80650277557494,2.0,1.9885844748858448,3,1,1,0,0,0,0,4,3371.0,60.6,4697.0,57.6,4421.0,57.6,6468.0,59.6,4011.5714285714284,67.63166399789343
2026-01-23,1314,4385.0,63.6,68.94654088050315,0,53.23686274509804,2.0,2.0136986301369864,4,1,1,0,0,0,1,4,3607.0,59.6,4430.0,56.6,3494.0,64.6,6654.0,57.6,4005.1428571428573,66.29994823271542
2026-01-26,1606,6113.0,55.6,109.94604316546763,1,53.941138421733505,2.0,2.0423412204234124,0,1,1,1,0,1,0,4,4385.0,63.6,5426.0,59.6,3895.0,62.6,4692.0,57.6,4103.285714285715,69.00077319115711
2026-01-27,1606,4474.0,52.6,85.05703422053232,0,55.55132343447385,2.0,2.0809464508094644,1,1,1,1,0,0,0,4,6113.0,55.6,4392.0,59.6,4497.0,61.6,5657.0,59.6,4115.0,70.62445305583526
2026-01-28,1606,5590.0,52.6,106.27376425855513,1,54.40912010276172,2.0,2.0579078455790785,2,1,1,1,0,0,0,4,4474.0,52.6,3255.0,61.6,4000.0,61.6,7756.0,63.6,4448.571428571428,78.2577180797847
2026-01-29,1606,6066.0,53.6,113.17164179104478,1,55.605962410887884,2.0,2.0591531755915318,3,1,1,1,0,0,0,5,5590.0,52.6,3600.0,58.6,4480.0,59.6,4497.0,63.6,4800.857142857143,85.64888875008023
2026-01-30,1606,4511.0,56.6,79.69964664310955,0,54.01811125485123,2.0,2.0205479452054793,4,1,1,1,0,0,1,5,6066.0,53.6,3371.0,60.6,5076.0,57.6,6160.0,65.6,4963.714285714285,89.0878293124858
2026-02-02,1533,4887.0,55.6,87.89568345323741,0,53.180440771349865,2.0,2.0,0,2,1,0,0,1,0,1,4511.0,56.6,3607.0,59.6,4697.0,57.6,5824.0,65.6,5146.571428571428,92.99862205892143
2026-02-03,1533,4393.0,53.6,81.9589552238806,0,53.619306594153635,2.0,2.01174168297456,1,2,1,0,0,0,0,1,4887.0,55.6,4385.0,63.6,4430.0,56.6,6686.0,67.6,5147.714285714285,94.85753839368962
2026-02-04,1533,5212.0,54.6,95.45787545787546,0,53.522528581035644,2.0,1.9830397912589692,2,2,1,0,0,0,0,1,4393.0,53.6,6113.0,55.6,5426.0,59.6,4367.0,60.6,5019.0,92.7878001497479
2026-02-05,1533,5046.0,56.6,89.15194346289752,0,53.2043301759134,2.0,2.0045662100456623,3,2,1,0,0,0,0,1,5212.0,54.6,4474.0,52.6,4392.0,59.6,7853.0,61.6,5100.714285714285,93.3727871843715
2026-02-06,1533,4220.0,57.6,73.26388888888889,0,51.67457627118644,2.0,1.9915198956294846,4,2,1,0,0,0,1,1,5046.0,56.6,5590.0,52.6,3255.0,61.6,7243.0,56.6,4905.0,88.6570907029906
2026-02-09,1533,4480.0,61.6,72.72727272727272,0,52.861930294906166,2.0,1.979778212654925,0,2,1,0,0,1,0,2,4220.0,57.6,6066.0,53.6,3600.0,58.6,8349.0,48.8,4678.428571428572,82.87932369388031
2026-02-10,1533,4321.0,60.6,71.3036303630363,0,53.85202702702703,2.0,2.0182648401826486,1,2,1,0,0,0,0,2,4480.0,61.6,4511.0,56.6,3371.0,60.6,7292.0,49.8,4651.285714285715,81.67989279672699
2026-02-11,1533,3963.0,59.6,66.49328859060402,0,51.30779569892473,2.0,1.995433789954338,2,2,1,0,0,0,0,2,4321.0,60.6,4887.0,55.6,3607.0,59.6,7667.0,53.8,4519.285714285715,78.62240781635079
2026-02-12,1533,3988.0,58.6,68.05460750853243,0,52.96934604904632,2.0,1.9908675799086757,3,2,1,0,0,0,0,2,3963.0,59.6,4393.0,53.6,4385.0,63.6,4157.0,54.6,4461.428571428572,76.6360724284439
2026-02-13,1533,4549.0,60.6,75.06600660066006,0,53.806517311608964,2.0,2.0136986301369864,4,2,1,0,0,0,1,2,3988.0,58.6,5212.0,54.6,6113.0,55.6,4421.0,57.6,4366.714285714285,73.72294830598456
2026-02-16,1533,4930.0,56.6,87.10247349823321,0,54.37347767253045,2.0,2.024787997390737,0,2,1,0,0,1,0,3,4549.0,60.6,5046.0,56.6,4474.0,52.6,3494.0,64.6,4350.142857142857,73.4301668824611
2026-02-17,1533,4739.0,55.6,85.23381294964028,0,53.87627464309993,2.0,1.9869536855838226,1,2,1,0,0,0,0,3,4930.0,56.6,4220.0,57.6,5590.0,52.6,3895.0,62.6,4424.285714285715,75.140156033997
2026-02-18,1533,3975.0,58.6,67.83276450511946,0,53.37314439946019,2.0,2.0130463144161777,2,2,1,0,0,0,0,3,4739.0,55.6,4480.0,61.6,6066.0,53.6,4497.0,61.6,4352.142857142857,74.4409405736894
2026-02-19,1533,3737.0,57.6,64.87847222222221,0,52.59824442943957,2.0,2.0287018917155906,3,2,1,0,0,0,0,3,3975.0,58.6,4321.0,60.6,4511.0,56.6,4000.0,61.6,4268.714285714285,73.52306083928738
2026-02-20,1533,4843.0,56.6,85.56537102473499,0,53.72993197278912,2.0,1.9980430528375734,4,2,1,0,0,0,1,3,3737.0,57.6,3963.0,59.6,4887.0,55.6,4480.0,59.6,4394.428571428572,76.24764404416324
2026-02-23,1533,5040.0,53.6,94.02985074626865,0,53.02028397565923,2.0,1.9863013698630136,0,2,1,0,0,1,0,4,4843.0,56.6,3988.0,58.6,4393.0,53.6,5076.0,57.6,4544.714285714285,79.95839307812555
2026-02-24,1533,4059.0,51.6,78.66279069767441,0,53.81216216216216,2.0,1.9928245270711025,1,2,1,0,0,0,0,4,5040.0,53.6,4549.0,60.6,5212.0,54.6,4697.0,57.6,4474.714285714285,80.47221937769903
2026-02-25,1898,7491.0,58.6,127.83276450511946,1,55.07611693325979,2.0,2.0331928345626977,2,2,1,1,0,0,0,4,4059.0,51.6,4930.0,56.6,5046.0,56.6,4430.0,56.6,4840.571428571428,86.29083237868278
2026-02-26,1898,5891.0,56.6,104.08127208480565,1,54.345794392523366,2.0,2.0326659641728133,3,2,1,1,0,0,0,4,7491.0,58.6,4739.0,55.6,4220.0,57.6,5426.0,59.6,5005.142857142857,88.98332654084926
2026-02-27,1898,6038.0,53.6,112.64925373134328,1,53.428807036833426,2.0,2.0221285563751317,4,2,1,1,0,0,1,4,5891.0,56.6,3975.0,58.6,4480.0,61.6,4392.0,59.6,5299.857142857143,95.38568214459552
2026-03-02,2044,5284.0,52.6,100.45627376425855,1,55.20945602440264,2.0,2.065068493150685,0,3,1,0,1,1,0,1,6038.0,53.6,3737.0,57.6,4321.0,60.6,3255.0,61.6,5520.857142857143,100.46822522202929
2026-03-03,2044,5548.0,51.6,107.51937984496124,1,55.276985743380855,2.0,2.081702544031311,1,3,1,0,1,0,0,1,5284.0,52.6,4843.0,56.6,3963.0,59.6,3600.0,58.6,5621.571428571428,103.60451219634732
2026-03-04,2044,6881.0,51.6,133.35271317829458,1,55.53567787971458,2.0,2.089041095890411,2,3,1,0,1,0,0,1,5548.0,51.6,5040.0,53.6,3988.0,58.6,3371.0,60.6,5884.571428571428,109.22206397235102
2026-03-05,2044,6076.0,53.8,112.9368029739777,1,56.11842105263158,2.0,2.083170254403131,3,3,1,0,1,0,0,1,6881.0,51.6,4059.0,51.6,4549.0,60.6,3607.0,59.6,6172.714285714285,114.11835144039435
2026-03-06,2044,6260.0,59.8,104.68227424749165,1,57.77624167946749,2.0,2.0870841487279845,4,3,1,0,1,0,1,1,6076.0,53.8,7491.0,58.6,4930.0,56.6,4385.0,63.6,5996.857142857143,110.81113854644754
2026-03-09,2072,7444.0,58.8,126.59863945578232,1,55.88478802992519,2.0,2.075772200772201,0,3,1,0,1,1,0,2,6260.0,59.8,5891.0,56.6,4739.0,55.6,6113.0,55.6,6218.714285714285,114.0279053137299
2026-03-10,2072,5644.0,62.8,89.87261146496816,0,55.537456008044245,2.0,2.0733590733590734,1,3,1,0,1,0,0,2,7444.0,58.8,6038.0,53.6,3975.0,58.6,4474.0,52.6,6162.428571428572,110.77409927567632
2026-03-11,2072,6299.0,63.8,98.73040752351098,0,55.57142857142857,2.0,2.0588803088803087,2,3,1,0,1,0,0,2,5644.0,62.8,5284.0,52.6,3737.0,57.6,5590.0,52.6,6307.428571428572,110.52754695556952
2026-03-12,2072,5139.0,65.6,78.33841463414635,0,56.709823677581866,2.0,2.0892857142857144,3,3,1,0,1,0,0,2,6299.0,63.8,5548.0,51.6,4843.0,56.6,6066.0,53.6,6249.0,106.35883763973882
2026-03-13,2072,5649.0,65.6,86.11280487804879,0,54.134780413932354,2.0,2.0777027027027026,4,3,1,0,1,0,1,2,5139.0,65.6,6881.0,51.6,5040.0,53.6,4511.0,56.6,6073.0,99.61027931113229
2026-03-16,2072,5275.0,63.6,82.94025157232704,0,55.63696202531646,2.0,2.0974903474903477,0,3,1,0,1,1,0,3,5649.0,65.6,6076.0,53.8,4059.0,51.6,4887.0,55.6,5958.571428571428,95.32505768232504
2026-03-17,2072,7185.0,61.6,116.63961038961038,1,54.39086803813347,2.0,2.049227799227799,1,3,1,0,1,0,0,3,5275.0,63.6,6260.0,59.8,7491.0,58.6,4393.0,53.6,6090.714285714285,97.03324855977057
2026-03-18,2072,7345.0,62.6,117.33226837060703,1,56.45156482861401,3.0,2.124034749034749,2,3,1,0,1,0,0,3,7185.0,61.6,7444.0,58.8,5891.0,56.6,5212.0,54.6,6076.571428571428,95.70948126188839
2026-03-19,2072,6956.0,61.6,112.92207792207792,1,54.500251382604326,2.0,2.0342664092664093,3,3,1,0,1,0,0,3,7345.0,62.6,5644.0,62.8,6038.0,53.6,5046.0,56.6,6264.0,99.00226218433264
2026-03-20,2072,6121.0,62.6,97.77955271565494,0,54.46834170854272,2.0,2.050675675675676,4,3,1,0,1,0,1,3,6956.0,61.6,6299.0,63.8,5284.0,52.6,4220.0,57.6,6238.571428571428,98.86642578321036
2026-03-23,2044,5836.0,57.8,100.96885813148789,1,55.70750382848392,2.0,2.094422700587084,0,3,1,0,1,1,0,4,6121.0,62.6,5139.0,65.6,5548.0,51.6,4480.0,61.6,6338.142857142857,102.09934628283057
2026-03-24,2044,7015.0,53.8,130.3903345724907,1,55.72199592668024,2.0,2.0680039138943247,1,3,1,0,1,0,0,4,5836.0,57.8,5649.0,65.6,6881.0,51.6,4321.0,60.6,6533.285714285715,108.42470766775084
2026-03-25,2555,6354.0,56.8,111.86619718309859,1,56.770545158665584,3.0,2.1409001956947162,2,3,1,1,1,0,0,4,7015.0,53.8,5275.0,63.6,6076.0,53.8,3963.0,59.6,6687.428571428572,112.55698561214679
2026-03-26,2555,8854.0,56.8,155.88028169014086,1,58.06647634584013,3.0,2.128375733855186,3,3,1,1,1,0,0,4,6354.0,56.8,7185.0,61.6,6260.0,59.8,3988.0,58.6,6925.857142857143,118.16279579793685
2026-03-27,2555,7960.0,58.8,135.37414965986395,1,58.218877135882835,3.0,2.1365949119373777,4,3,1,1,1,0,1,4,8854.0,56.8,7345.0,62.6,7444.0,58.8,4549.0,60.6,7013.714285714285,120.74020741068784
2026-03-30,2555,7996.0,60.8,131.51315789473685,1,57.30402930402931,3.0,2.142857142857143,0,3,1,1,1,1,0,5,7960.0,58.8,6956.0,61.6,5644.0,62.8,4930.0,56.6,7162.285714285715,123.39607597821055
2026-03-31,2555,8370.0,62.6,133.70607028753994,1,55.873459326212,3.0,2.131115459882583,1,3,1,1,1,0,0,5,7996.0,60.8,6121.0,62.6,6299.0,63.8,4739.0,55.6,7483.571428571428,128.52843563133698
